보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
쌍용1동164,1,,충청남도 천안시 서북구 쌍용동 380-27,36.79682098,127.1312465,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동165,1,,충청남도 천안시 서북구 쌍용동 380-3,36.79669615,127.1320093,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동166,1,,충청남도 천안시 서북구 쌍용동 388-16,36.79616549,127.1314313,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동167,1,,충청남도 천안시 서북구 쌍용동 389-3,36.79543091,127.1323206,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동168,1,,충청남도 천안시 서북구 쌍용동 389-35,36.79629898,127.1323853,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동169,1,,충청남도 천안시 서북구 쌍용동 379-44,36.79644394,127.1331207,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동170,1,,충청남도 천안시 서북구 쌍용동 389-52,36.79557037,127.132431,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동171,1,,충청남도 천안시 서북구 쌍용동 389-57,36.79518127,127.1325165,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동172,1,,충청남도 천안시 서북구 쌍용동 389-55,36.7951329157,127.1324463,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동173,1,,충청남도 천안시 서북구 쌍용동 541-3,36.7975524400,127.1322875000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동174,1,,충청남도 천안시 서북구 쌍용동 541-13,36.79750061,127.1324403,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동175,1,,충청남도 천안시 서북구 쌍용동 541-10,36.79770038,127.1330283,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동176,1,,충청남도 천안시 서북구 쌍용동 541-9,36.79775854,127.1332703,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동177,1,,충청남도 천안시 서북구 쌍용동 540-3,36.79780821,127.133461,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동178,1,,충청남도 천안시 서북구 쌍용동 379-33,36.7969391800,127.1330551000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동179,1,,충청남도 천안시 서북구 쌍용동 378-11,36.79766609,127.1341998,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동180,1,,충청남도 천안시 서북구 쌍용동 378-11,36.79766609,127.1341998,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동181,1,,충청남도 천안시 서북구 쌍용동 378-11,36.79766609,127.1341998,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동182,1,,충청남도 천안시 서북구 쌍용동 539-6,36.79878478,127.1343584,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동183,1,,충청남도 천안시 서북구 쌍용동 539-4,36.79905075,127.1346741,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동184,1,,충청남도 천안시 서북구 쌍용동 535-21,36.7992655300,127.1343097000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동185,1,,충청남도 천안시 서북구 쌍용동 535-30,36.79906082,127.1337815,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동186,1,,충청남도 천안시 서북구 쌍용동 535-30,36.79909906,127.1337815,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동187,1,,충청남도 천안시 서북구 쌍용동 536-11,36.7989006,127.1331700918,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동188,1,,충청남도 천안시 서북구 쌍용동 536-12,36.79896151,127.1331701,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동189,1,,충청남도 천안시 서북구 쌍용동 536-18,36.79874594,127.1323471,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동190,1,,충청남도 천안시 서북구 쌍용동 536-14,36.7987893700,127.1324736000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동191,1,,충청남도 천안시 서북구 쌍용동 538-4,36.7984137700,127.1321592000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동192,1,,충청남도 천안시 서북구 쌍용동 536-19,36.79873687,127.1321923,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동193,1,,충청남도 천안시 서북구 쌍용동 538-5,36.79855274,127.1320636,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동194,1,,충청남도 천안시 서북구 쌍용동 537-8,36.79851151,127.1314981,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동195,1,,충청남도 천안시 서북구 쌍용동 537-10,36.79835892,127.1314606,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동196,1,,충청남도 천안시 서북구 쌍용동 533-22,36.79905883,127.1318436,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동197,1,,충청남도 천안시 서북구 쌍용동 533-5,36.79922171,127.1320729,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동198,1,,충청남도 천안시 서북구 쌍용동 533-14,36.79922611,127.1325728,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동199,1,,충청남도 천안시 서북구 쌍용동 533-12,36.79933139,127.1329564,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동200,1,,충청남도 천안시 서북구 쌍용동 534-14,36.79953758,127.1333434,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동201,1,,충청남도 천안시 서북구 쌍용동 535-1,36.79929352,127.1334799,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동202,1,,충청남도 천안시 서북구 쌍용동 535-32,36.79927778,127.1337557,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동203,1,,충청남도 천안시 서북구 쌍용동 535-33,36.79932555,127.1338959,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동204,1,,충청남도 천안시 서북구 쌍용동 535-9,36.79948986,127.1343523,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동205,1,,충청남도 천안시 서북구 쌍용동 535-12,36.79961395,127.1347102,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동206,1,,충청남도 천안시 서북구 쌍용동 535-13,36.79964839,127.1348837,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동207,1,,충청남도 천안시 서북구 쌍용동 534-15,36.79991902,127.1347799,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동208,1,,충청남도 천안시 서북구 쌍용동 534-15,36.79998779,127.1347799,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동209,1,,충청남도 천안시 서북구 쌍용동 1132,36.8025908000,127.1277765000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동210,1,,충청남도 천안시 서북구 쌍용동 1133,36.80261738,127.1283302,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동211,1,,충청남도 천안시 서북구 쌍용동 1133,36.80261738,127.1283302,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동212,1,,충청남도 천안시 서북구 쌍용동 1136,36.80240819,127.1288995,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동213,1,,충청남도 천안시 서북구 쌍용동 1140,36.80241571,127.1292811,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동214,1,,충청남도 천안시 서북구 쌍용동 1232,36.80144164,127.1288344,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동215,1,,충청남도 천안시 서북구 쌍용동 1186,36.80203696,127.1297066,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동216,1,,충청남도 천안시 서북구 쌍용동 1233,36.80144164,127.1288344,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동217,1,,충청남도 천안시 서북구 쌍용동 1188,36.80160904,127.1296475,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동218,1,,충청남도 천안시 서북구 쌍용동 1194,36.80118698,127.1295855,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동219,1,,충청남도 천안시 서북구 쌍용동 1195,36.80096512,127.1295148,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동220,1,,충청남도 천안시 서북구 쌍용동 1141,36.80248394,127.1295097,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동221,1,,충청남도 천안시 서북구 쌍용동 1138,36.80259705,127.1292767,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동222,1,,충청남도 천안시 서북구 쌍용동 1137,36.8025866,127.1289113,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동223,1,,충청남도 천안시 서북구 쌍용동 1133,36.80261738,127.1283302,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동224,1,,충청남도 천안시 서북구 쌍용동 1133,36.80261738,127.1283302,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동001,1,,충청남도 천안시 서북구 쌍용동 2068,36.78807873,127.1149521,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동002,1,,충청남도 천안시 서북구 쌍용동 2064,36.78842571,127.1150191,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동003,1,,충청남도 천안시 서북구 쌍용동 2060,36.7887739,127.1145554,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동004,1,,충청남도 천안시 서북구 쌍용동 2073,36.78846113,127.1146024,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동005,1,,충청남도 천안시 서북구 쌍용동 1872,36.7889328,127.1151767,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동006,1,,충청남도 천안시 서북구 쌍용동 1867,36.78903198,127.1155546704,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동007,1,,충청남도 천안시 서북구 쌍용동 1837,36.7893584,127.1159115,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동008,1,,충청남도 천안시 서북구 쌍용동 1866,36.78910065,127.1159017,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동009,1,,충청남도 천안시 서북구 쌍용동 1880,36.78878784,127.1160189,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동010,1,,충청남도 천안시 서북구 쌍용동 1883,36.78898183,127.1163656,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동011,1,,충청남도 천안시 서북구 쌍용동 1885,36.78879929,127.116226,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동012,1,,충청남도 천안시 서북구 쌍용동 1894,36.78887558,127.1167679,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동013,1,,충청남도 천안시 서북구 쌍용동 1824,36.78915927,127.1164454,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동014,1,,충청남도 천안시 서북구 쌍용동 1822,36.78941269,127.1166611,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동015,1,,충청남도 천안시 서북구 쌍용동 1819,36.78988595,127.1168446778,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동016,1,,충청남도 천안시 서북구 쌍용동 1804,36.78993865,127.1170782,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동017,1,,충청남도 천안시 서북구 쌍용동 1805,36.78996277,127.1169447,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동018,1,,충청남도 천안시 서북구 쌍용동 1793,36.79013812,127.1165671,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동019,1,,충청남도 천안시 서북구 쌍용동 1831,36.78996755,127.1164856,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동020,1,,충청남도 천안시 서북구 쌍용동 1833,36.78970127,127.1162835,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동021,1,,충청남도 천안시 서북구 쌍용동 1835,36.78949511,127.1161441000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동022,1,,충청남도 천안시 서북구 쌍용동 1841,36.78987237,127.1162033,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동023,1,,충청남도 천안시 서북구 쌍용동 1840,36.78972244,127.116133,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동024,1,,충청남도 천안시 서북구 쌍용동 492-18,36.78860474,127.1169898,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동025,1,,충청남도 천안시 서북구 쌍용동 492-12,36.78900157,127.1171859,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동026,1,,충청남도 천안시 서북구 쌍용동 492-11,36.78906414,127.1173828,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동027,1,,충청남도 천안시 서북구 쌍용동 492-10,36.78936056,127.1175915,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동028,1,,충청남도 천안시 서북구 쌍용동 492-9,36.78969829,127.1177513,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동029,1,,충청남도 천안시 서북구 쌍용동 1761,36.78942339,127.1146822,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동030,1,,충청남도 천안시 서북구 쌍용동 1760,36.78955565,127.1146622,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동031,1,,충청남도 천안시 서북구 쌍용동 1756,36.78980989,127.1151344,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동032,1,,충청남도 천안시 서북구 쌍용동 1755,36.78992777,127.1152082,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동033,1,,충청남도 천안시 서북구 쌍용동 1767,36.78998602,127.1154099,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동034,1,,충청남도 천안시 서북구 쌍용동 1770,36.79023361,127.115269,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동035,1,,충청남도 천안시 서북구 쌍용동 1740,36.79031754,127.114772,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동036,1,,충청남도 천안시 서북구 쌍용동 1739,36.79023443,127.1146393,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동037,1,,충청남도 천안시 서북구 쌍용동 1727,36.790444,127.1142023,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동038,1,,충청남도 천안시 서북구 쌍용동 1734,36.79034888,127.1145401,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동039,1,,충청남도 천안시 서북구 쌍용동 1776,36.79044342,127.1157301,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동040,1,,충청남도 천안시 서북구 쌍용동 1777,36.79050064,127.115569,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용2동041,1,,충청남도 천안시 서북구 쌍용동 1779,36.79062653,127.1152346,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
